,chars,numbers,frequencies
115,ch,7,0.002478753541076487
116,en,7,0.002478753541076487
117,yn,7,0.002478753541076487
118,ql,7,0.002478753541076487
119,uk,7,0.002478753541076487
120,dr,6,0.002124645892351275
121,lj,6,0.002124645892351275
122,wn,6,0.002124645892351275
123,np,6,0.002124645892351275
124,ut,6,0.002124645892351275
125,th,6,0.002124645892351275
126,hl,6,0.002124645892351275
127,ou,6,0.002124645892351275
128,av,6,0.002124645892351275
129,ul,6,0.002124645892351275
130,ej,6,0.002124645892351275
131,vn,6,0.002124645892351275
132,ad,5,0.0017705382436260624
133,ro,5,0.0017705382436260624
134,di,5,0.0017705382436260624
135,vl,5,0.0017705382436260624
136,ds,5,0.0017705382436260624
137,wi,5,0.0017705382436260624
138,ui,5,0.0017705382436260624
139,ma,5,0.0017705382436260624
140,pi,5,0.0017705382436260624
141,be,5,0.0017705382436260624
142,yt,5,0.0017705382436260624
143,ow,5,0.0017705382436260624
144,tu,5,0.0017705382436260624
145,nv,5,0.0017705382436260624
146,ny,5,0.0017705382436260624
147,nh,5,0.0017705382436260624
148,gi,5,0.0017705382436260624
149,ct,5,0.0017705382436260624
150,jf,5,0.0017705382436260624
151,ke,5,0.0017705382436260624
152,ca,5,0.0017705382436260624
153,sn,5,0.0017705382436260624
154,ae,5,0.0017705382436260624
155,nb,5,0.0017705382436260624
156,ax,5,0.0017705382436260624
157,bc,5,0.0017705382436260624
158,oy,5,0.0017705382436260624
159,me,4,0.00141643059490085
160,aw,4,0.00141643059490085
161,td,4,0.00141643059490085
162,ep,4,0.00141643059490085
163,mg,4,0.00141643059490085
164,ne,4,0.00141643059490085
165,sa,4,0.00141643059490085
166,of,4,0.00141643059490085
167,ec,4,0.00141643059490085
168,ye,4,0.00141643059490085
169,fa,4,0.00141643059490085
170,my,4,0.00141643059490085
171,af,4,0.00141643059490085
172,bo,4,0.00141643059490085
173,sp,4,0.00141643059490085
174,fe,4,0.00141643059490085
175,hd,3,0.0010623229461756375
